"id","order_id","product_id","quantity","unit_price","free_quantity"
"45e96f5a-8d23-42be-9b8b-410995b7a722","256a85e5-b416-41bc-b66e-e9281187c6b1","14990db2-7b69-47f1-a588-60aabe2792f0","2","275.00","0"
"460d0469-886d-4fbf-a46b-807b2b1f26b6","405f41ca-eac7-4553-8146-8cc8513bfbdf","b3020f31-dd4a-42ba-a35c-e6097e7bb799","20","954.00","0"
"467cea8d-20e2-446b-b129-ac09682c868b","2d586b72-2848-487c-8b2c-99348731d7ac","0fb01d84-9907-4c8f-a6b8-d4bd92cc115f","12","430.00","0"
"468ed7a2-faf6-4d74-84bf-a8a6bcd0d182","65737c0d-3524-42bd-b5ef-e2081390bcee","2dca7839-74e1-4ebf-9610-0ecb2fd29b42","1","350.00","0"
"4690da8e-5fc8-4002-a1ed-aa01b2ef7879","48ade293-241e-4ec4-9799-317efda0b4bd","ce0718fd-5b56-47dc-9718-dbf3745d73c4","4","1049.00","0"
"4703c3ff-42cc-4391-86d2-82e62c7b2bc5","d491e4a0-4834-4172-9f6c-5b27593ca4ca","2af7af0f-93ad-4591-b0c7-458db142e2ed","4","516.00","0"
"474355ea-de7c-44af-a3dd-4f10ff50926e","09ee4a1d-3f62-47d3-8e97-be84ba24f02a","978603a6-73d1-4f35-a863-d4e5ff5ff694","3","256.00","0"
"487e969a-0163-406c-a14f-fc9a5cc3920b","53176cf9-4c6f-4129-891c-489b343af0d4","dc66fb35-1c31-4f32-94de-3a4bd9252fcf","12","550.00","0"
"48c73b43-5bc8-4daf-8d07-6e3c192677f5","30d5bd7f-7c4e-4a89-a8ed-0771b715a04e","2e422daf-b530-4c7d-b3b2-58d28e3cf66f","48","28.13","0"
"493e42c3-b94a-43a5-8f6a-7466d2cda971","246a718e-895a-4229-9e59-a1b0b9fa41bd","963c36dd-5db2-4962-8e86-f8ea2960a77e","60","99.00","0"
"494169f1-ae2c-4811-9c97-07527ce748b8","4a27da37-caef-4c18-99ba-df21697d2d13","25b944d1-facc-46d8-9909-6eaafd6c0157","1","159.00","0"
"49b40f68-b371-4d06-bc75-1bb21e476be7","5dca336b-29ae-4d44-9e22-13bffdabd524","3676589d-467b-48bb-8fda-96956d676306","10","1969.00","0"
"49dc0abd-974b-4244-8c95-2f50c5c099c4","d6688792-6725-456c-8bab-bcc850bfe838","eaa9dc5e-4bcc-4c88-a47e-b482d5350c80","10","344.00","0"
"49ec46bf-0c13-4875-a9c1-eaa6a4ae2824","65737c0d-3524-42bd-b5ef-e2081390bcee","bf1abc50-9f5b-4722-afb4-e28c42eb6bf1","36","92.81","0"
"49f0d895-4e57-486a-8829-2795d23baec4","a356d093-c7d4-4e17-bd3d-5ee1530e35ff","087999a4-0f84-4bc2-91fd-2903543d3ca2","200","444.90","20"
"49f1103d-c1ba-48fb-98a0-a339c04fed01","f6ee7e06-6515-4620-9805-bbeac8edec75","ca916faf-1dab-4c30-8b57-81bed52db5f7","1","655.31","0"
"4a3806f6-99b4-4e30-8de6-cc606f85919b","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","aa1d4377-141f-4070-b58d-ada28dfe2844","1","705.00","0"
"4a5d7156-486b-45d8-a9c4-cf0d07c0b3b3","f6ee7e06-6515-4620-9805-bbeac8edec75","50d7cdd8-18b2-4b27-a123-05e981b809b5","6","514.69","0"
"4aa7611b-8fb7-451a-94a9-9a86a61ed9b6","246a718e-895a-4229-9e59-a1b0b9fa41bd","2e422daf-b530-4c7d-b3b2-58d28e3cf66f","72","28.13","0"
"4add9049-a1b2-4a99-aecc-0c48b19c34df","5913854b-7bf3-4ba2-aee5-f8baba7a704f","899e8c43-9634-4171-b031-2c1c50efdd1c","10","1087.00","0"
"4b061f28-7e7d-4579-a205-f4269e769d62","ee1351ea-15f9-496f-8551-69620d865c55","087999a4-0f84-4bc2-91fd-2903543d3ca2","10","305.10","1"
"4b9c763e-863f-4f2a-bcba-d2edf50405c4","6b8ea86f-9443-4b40-bf71-94564cda7670","15af7dc3-b2a0-4093-9cb2-a7c1b994e23d","120","110.00","0"
"4bafd816-2af2-4823-b323-0ce22cd5bc9c","2d586b72-2848-487c-8b2c-99348731d7ac","60dc3a0e-30da-4c47-820a-40679f4db3b3","2","333.00","0"
"4c1d9fd4-2e22-493c-89ab-606b6b1c790a","8202deae-b610-47c6-9165-7aa91ae1d027","48cfa2d9-8692-4588-a2b3-1e4cfde28235","24","500.00","0"
"4c310023-72b8-4ace-b7cb-37974d08ace8","d989cba1-417a-457c-a286-241aed401377","d51b6f43-c7a8-456e-a4d8-5de3287c6734","1","426.00","0"
"4c462bc4-46fa-42c7-b270-23b49b3cafa4","1a9f231f-55ff-4ad5-94cb-0c257c17cbd2","963c36dd-5db2-4962-8e86-f8ea2960a77e","60","99.00","0"
"4c641662-0c3b-4b69-b16c-cc21520fca34","85ac2f5b-6adf-4acd-8fa3-38ad7cfda75f","d6d0de41-9fb5-4352-b51a-a0116b7e23ba","2","2132.00","0"
"4c6b2d25-92a8-4739-b3c2-eee556f93824","2287f325-d20b-4ce4-8866-24cb2d66763a","1acc96ea-2d4a-4b2d-9f12-a2d60d02d34a","1","481.00","0"
"4c7cea5b-d4c4-4113-a1cf-71e62864e4f4","48791d3c-7310-4725-b2bf-b9e338d76d58","033bbff0-4337-41e2-a5cc-27de4301681e","5","450.00","0"
"4d2c01bb-fd8a-426b-a389-3f93910ff9b7","4870525e-9e7c-4ae7-bda3-1c6c3ccdd437","04a8e359-1d4d-4fc1-8e69-797fc1612575","300","516.00","45"
"4d3459e0-8251-4907-a855-2cd6f182f115","48ade293-241e-4ec4-9799-317efda0b4bd","7c64aff9-be63-4bc3-b6a9-b5cd4c53e84c","1","145.00","0"
"4da5207a-d896-4e13-a3e0-a06955bbed64","e0ea03c1-8fb8-4998-a63c-2ca336eb2559","815b481c-cd55-4821-a91f-576192724c66","12","1292.00","0"
"4da98b92-af7b-41de-8f8f-9d5a561b033c","471bf4fc-4b4b-48de-9baf-4e96fab68e19","bd65ac5f-3558-494a-ace7-b25cc9e6cbbe","36","92.81","0"
"4db4bdc3-be99-4a1e-bce5-d64303bc3107","d491e4a0-4834-4172-9f6c-5b27593ca4ca","f8d4acf6-715b-4a92-900b-07c8f9fecf9b","2","521.00","0"
"4e3a769f-d408-4645-b081-891c886adb8e","73e169da-a05f-4993-95b6-a6e2e185d0e0","eafd3bb8-795d-4e22-8175-5c06f92cd8fb","2","1087.00","0"
"4e87faf6-7b8b-4bd5-af01-6ddeb089eca9","73e169da-a05f-4993-95b6-a6e2e185d0e0","eaa9dc5e-4bcc-4c88-a47e-b482d5350c80","2","344.00","0"
"4e8b6259-3125-4792-8f7b-e33564ecbe5e","407a97ac-86bc-4d05-8535-8d5c88527307","41d83c37-786b-42ab-b1ee-0995c3fd93f3","2","577.00","0"
"4e8f3615-8ceb-4d99-9acf-47be98e28111","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","fe9d4a7f-2d84-4792-ad08-9e08932746f1","1","692.00","0"
"4ed38806-b68f-4b15-af9c-69a509c4a5a5","65737c0d-3524-42bd-b5ef-e2081390bcee","315b99f3-5936-496c-847c-b14e421c9c8f","3","514.69","0"
"4ee53e87-3188-4ef5-9dee-9934ab86b79e","ee1351ea-15f9-496f-8551-69620d865c55","1644d89e-ae93-4029-9340-b257ca8c8b74","10","134.24","1"
"4f07929e-9001-45fb-ad51-7b087b482435","b30b2c98-3e38-4f54-bb2d-56ee60a6b0f8","86b9659d-04e8-4d31-9381-d6a58f47f621","2","333.00","0"
"4f25837d-e914-4fed-a36e-9c95e31db6ac","bd73fbbe-570c-4c89-bf44-535a6e7711ed","5f49f65f-b470-400c-8613-3cc67eb17322","10","1359.00","0"
"4f2a490e-47ff-4fcd-b596-83f0a63698e9","f28ceadf-787d-40cb-a26e-1953a219c31d","12bbd6c8-c4c5-48a0-8031-50329b68162e","2","850.00","0"
"4f74ffa9-dd14-4864-88ee-b7dd1d043f3c","e6562955-bd32-4c74-807a-88c377a4ba66","e0f292f2-54ce-4034-8f4e-5b11c99a0006","2","1087.00","0"
"4fbceaef-2843-40a6-8827-22155282f8dc","847e6e61-2080-4fa9-830b-dc4e841b0b5c","1e185d42-cf9c-4e29-8602-f3814e77a802","2","450.00","0"
"4ff9dcbc-d6aa-47f7-9636-368990bf61fb","fec0a80f-57af-4dbd-8e4f-30a2d0d2b701","c5c80218-1561-4b5c-873d-b359f065f164","48","550.00","0"
"4ffd45ff-5270-426f-a6eb-909c0e482538","f6ee7e06-6515-4620-9805-bbeac8edec75","29650ad8-3453-4e15-a2a4-7692fe2d9d3f","30","79.19","0"
"50186022-adc3-4808-a49d-c042a280b6ff","1153239e-163b-45c8-8ec1-27490ef081b3","3e93668b-e7bd-4a51-b9e5-2e5cf5d20f43","1","1049.00","0"
"5020da6f-6cc2-4bd4-8427-297abe2a4b15","bd73fbbe-570c-4c89-bf44-535a6e7711ed","8c5ca431-a8de-43e7-85d6-7fcf7c8db983","20","754.00","0"
"505174fa-f313-4b03-a038-1385a71d47e6","471bf4fc-4b4b-48de-9baf-4e96fab68e19","3c843697-66b3-4dac-bab3-42dca6a7dc5b","24","80.00","0"
"50beaf6f-58bd-42e5-b5ce-99ff45a98b9c","bd73fbbe-570c-4c89-bf44-535a6e7711ed","d1df9747-81bd-4882-a16e-1d55485ad34f","5","1255.00","0"
"5101a0f8-54bc-4a70-855b-488c6af1e8e5","36b57664-b16f-44e4-b511-726560842e59","3276d956-0074-4742-8fed-58099bd5924c","320","20.63","0"
"513217de-6576-4cac-aaa8-de6cae90b369","bb099adb-564e-41bb-a23f-e47297fd8943","390457a3-e73a-4ee5-b299-2a4bec9e60d3","100","222.00","0"
"51369b98-c9f2-41ea-8979-c52d24725c24","d172447f-b7b4-4628-9ac4-2e90cd4d0cbd","cf6cafd3-6a43-4dd1-8ceb-a69b56216b0b","2","889.00","0"
"515e8f74-6fb0-4e15-8cba-a0a430adeab9","53176cf9-4c6f-4129-891c-489b343af0d4","60cfe799-b3bc-472e-8f46-157ea4945c33","12","550.00","0"
"516ed25d-20d4-490e-b9af-fc49ddc1e730","4870525e-9e7c-4ae7-bda3-1c6c3ccdd437","087999a4-0f84-4bc2-91fd-2903543d3ca2","100","444.90","15"
"51b4bb08-abfd-4d71-b833-37e1ec32653d","5913854b-7bf3-4ba2-aee5-f8baba7a704f","5fbd7af7-8645-411e-9de3-f3653866de03","6","1087.00","0"
"51fdd4df-b4fd-4db5-b778-efd807a9a99a","f6ee7e06-6515-4620-9805-bbeac8edec75","3e3e3bd4-7576-45b9-a79e-aaa0da201c79","30","23.44","0"
"5210a6f3-9c54-4936-a226-71815d021616","f8a81d36-c068-41ae-a405-4cf59080b8ab","8260f153-0439-403d-93ff-e310c3788edc","2","516.00","0"
"521276a5-de15-4db4-a106-7250c9d18183","2d586b72-2848-487c-8b2c-99348731d7ac","5716bf42-df4c-4a88-9144-f187b81f035d","1","1240.00","0"
"52315c15-e24c-46c0-bf14-032def84488d","489c8db3-18f9-4da9-b023-070754d83562","47678b9c-3ce3-4228-a3db-0df34ee53bf2","12","55.00","0"
"52a12b5a-9b1a-4690-9a95-5a2adf356436","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","d4f681d3-655c-4850-a5e1-69c35f3d4342","2","2297.00","0"
"52d45adc-31a8-4d79-b2de-87d2824c3219","1e220e55-b23c-4210-abe7-c1d6ddc3e1db","087999a4-0f84-4bc2-91fd-2903543d3ca2","50","444.90","5"
"52f5d426-c95f-4ae2-88f3-b04dea497b52","405f41ca-eac7-4553-8146-8cc8513bfbdf","48020b8d-f8f8-4093-984a-b69aa2a0aa61","10","954.00","0"
"537e1513-81df-4628-b30c-c12a54bbcf4c","48ade293-241e-4ec4-9799-317efda0b4bd","af32ec72-ecb6-4066-98e6-b12a8779f647","8","374.06","0"
"53f2ed80-36d6-4dd9-aed5-e086809a9336","91efc38c-b43e-4396-ac2e-d0ab4c0e1af8","22271054-a89e-4a9e-ad3f-d206fffc2f4d","12","31.14","0"
"542449e6-9b68-4ce7-b1d6-3662e6137ee7","847e6e61-2080-4fa9-830b-dc4e841b0b5c","6aa8ba3a-e404-4e27-8104-3804dd28874f","2","450.00","0"
"5424dde8-ebc0-4711-aae7-fa1aae4cfa93","b30b2c98-3e38-4f54-bb2d-56ee60a6b0f8","9699f8b2-bffd-43c3-815f-4c1b8350701d","2","1836.00","0"
"5445bf73-bdbe-4f52-9fcf-2ba8a38175a2","407a97ac-86bc-4d05-8535-8d5c88527307","74578f74-82e8-49c6-846a-c13fec1d9027","6","347.00","0"
"54a1ad6d-0242-48fe-b5ba-b0f0367ed2f2","fc089935-c4ec-4a69-8e05-6b9f68a52844","d4cc8d9f-4039-4c07-8553-3bed3f3769f6","1","900.00","0"
"54b876bb-5a9f-4ba9-94a3-297c18c0d857","d6688792-6725-456c-8bab-bcc850bfe838","c2f80c20-44d0-4208-98d1-bb622927a7ff","2","720.00","0"
"54fad2d0-b1ac-4792-b72f-41e7a81719d4","dc3b018a-bc2c-47cf-9475-cefad3e54aea","c5c80218-1561-4b5c-873d-b359f065f164","12","550.00","0"
"5530c4d4-025e-4380-8aa6-017a19eaa754","3e8457c5-7c98-4999-af91-6947b72825d2","390457a3-e73a-4ee5-b299-2a4bec9e60d3","60","222.00","0"
"5573f41c-fe35-4d2f-87ad-5f74bfd35503","91efc38c-b43e-4396-ac2e-d0ab4c0e1af8","96a955a9-bd9a-413c-9f41-742b212ff314","36","92.81","0"
"5574e53f-06f6-43c8-ae7a-59fb96704a71","1a04306d-f7e7-4b13-988d-1c5dd5f56512","6adee62f-628c-4415-bb35-ded016033bfd","20","475.00","0"
"563a02a5-8b01-4ece-9a96-b1a7db498d7e","471bf4fc-4b4b-48de-9baf-4e96fab68e19","7f17b7d6-6c1c-4cbc-87ec-6974d2da21de","18","65.63","0"
"56618321-bcad-4d28-8f39-e6617acbc4bc","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","64b1e9e8-7cb5-4175-89af-f5de9f01d7a7","15","481.00","0"
"566724d7-e234-4763-80a5-9206749ec451","cad1d2e7-081e-46db-866a-8da6510dda7a","af32ec72-ecb6-4066-98e6-b12a8779f647","16","374.06","0"
"5672dcd4-dd18-459b-aa58-b24867dadbc3","82400a20-6837-4826-beb0-e7cf0a831607","29650ad8-3453-4e15-a2a4-7692fe2d9d3f","24","79.19","0"
"5686c297-8561-43ae-a00c-a366de570f24","82400a20-6837-4826-beb0-e7cf0a831607","b4cf883a-c422-4b44-b4eb-9c27af709c27","24","28.13","0"
"56a51c60-5329-495e-b0c5-658e1c73602a","e0ea03c1-8fb8-4998-a63c-2ca336eb2559","60dc3a0e-30da-4c47-820a-40679f4db3b3","6","333.00","0"
"56a67cd4-3efb-4f1e-b633-c16ab21194be","41d90979-2897-4768-983b-997f0fd226fa","3c2e6881-887a-49a3-88d4-d77dba58a43b","20","419.00","0"
"56b565f6-1887-4610-acc7-573baa62f84b","bb9b192d-54f1-4610-8083-45b4d382ca6e","627fdf2e-b4e8-4f1b-a69e-b8af1fd45f34","4","481.00","0"
"571957ab-0dfa-44db-a4fb-b46a805d4428","f28ceadf-787d-40cb-a26e-1953a219c31d","c4612607-8663-4714-af64-7893cbf750fc","160","18.75","0"
"572147f4-c1a9-495f-b90b-703b3cb3e37b","f28ceadf-787d-40cb-a26e-1953a219c31d","27a7f9f6-e7dd-4335-be0c-27a7008d2bb4","72","35.00","0"
"5737632c-f47a-44d3-9dd4-76ff26a5e66b","8a1cf8e8-7161-4161-b3d8-31aa20893f59","4d15ff83-044a-4129-b7d3-db0af669430d","144","92.81","0"
"5738b8be-864f-4882-816a-567ba3511206","aab834ca-13ab-4f18-ba61-fc958efb5fa2","5fbd7af7-8645-411e-9de3-f3653866de03","2","1087.00","0"
"57ea06c9-2f88-48d8-b55b-949a5c5532dd","b51597ca-7370-4c04-8133-8516b94ad858","1ec4d9d2-fe3b-4d20-aea8-904c981f1ccb","24","131.25","0"
"58afcc64-33d7-4b5d-947b-8f1ffc6a9794","489c8db3-18f9-4da9-b023-070754d83562","eacf201f-09e1-4422-9b68-19a2c4ad7587","6","99.00","0"
"58d0191d-6fad-4516-94ac-e0fa08b086f6","e85c0fc4-e0c9-4363-a690-d995f7b5263b","2b49c49b-408a-4fd0-b5ff-cfd94e974076","48","28.13","0"
"58d0a048-56b0-4b24-ad5c-23a14ca769fe","a4c8f0a9-474c-43b2-a664-14615ea981d9","cce5ea66-e558-46c6-bfa1-4a200c63deff","1","1050.00","0"
"58df0b31-9bbd-4edf-bf09-2cbb1d1628c8","57161c80-bb62-4503-8379-01589de24680","60cfe799-b3bc-472e-8f46-157ea4945c33","24","550.00","0"
"58dfb033-16fc-42c9-ab5e-a1c2d2eaa89b","a0b9df1f-dfd4-488d-bd71-59c3806957d6","1644d89e-ae93-4029-9340-b257ca8c8b74","40","310.00","0"
"594c08d7-8752-4a0d-ac00-9ed52cd92659","57161c80-bb62-4503-8379-01589de24680","dc66fb35-1c31-4f32-94de-3a4bd9252fcf","24","550.00","0"
"5a1dbb3a-67c4-48fd-8a89-654ed526fb38","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","eb03c0e9-51c3-4b2a-8ab5-4f4fe357e06e","2","1182.00","0"
"5a24bc10-0705-4a1d-a74a-79fedd32741a","2d586b72-2848-487c-8b2c-99348731d7ac","2af7af0f-93ad-4591-b0c7-458db142e2ed","2","516.00","0"
"5a9c2f2c-9dfe-4ae5-b32f-88f14b15e12c","11c623c2-e5b3-4091-b661-792f09bc36f0","f6f7b069-75eb-45fe-a1ae-d39521b28d2e","32","374.06","0"
"5aaf4302-1263-4100-876b-4ecdfca18837","99c0d479-263a-4e72-a918-882af8b32cd0","edd3a0d0-b11f-440b-8b46-18042435725f","1","950.00","0"
"5abba7c4-6ed4-4cb0-9954-d3477c8efd4d","6e03281a-0965-45d5-8be4-90addd08a303","bf1abc50-9f5b-4722-afb4-e28c42eb6bf1","36","92.81","0"
"5af7d30b-984d-4967-acda-42fd729207ea","4d4ed419-e925-4598-b4fe-0d8a04ae226d","15af7dc3-b2a0-4093-9cb2-a7c1b994e23d","60","110.00","0"
"5af7e1a2-daf8-4a8a-be17-4c38548b886b","91efc38c-b43e-4396-ac2e-d0ab4c0e1af8","4d15ff83-044a-4129-b7d3-db0af669430d","108","92.81","0"
"5b019bcc-a162-4c19-8b9a-988248ea6778","064425a4-2921-4247-b84a-8a43a3f1a7a0","3276d956-0074-4742-8fed-58099bd5924c","480","20.63","0"
"5b03e9f2-3852-4077-927e-45c7f7675cce","d491e4a0-4834-4172-9f6c-5b27593ca4ca","57ee1373-1f18-44c6-b176-2cb5e62eed92","12","419.00","0"
"5b455ce5-0fc6-4f90-9205-c6a22765cf4e","5bec5a01-ba9b-4d50-947c-129dc68e1f69","d55f4c1c-16c5-4d6a-a358-3f282fa5f527","24","1850.00","0"
"5b603e48-0631-4d0d-8621-56f28ee31bf0","dbb5ea54-b236-4d4a-8bd4-5044c262569c","3c2e6881-887a-49a3-88d4-d77dba58a43b","2","419.00","0"
"5b8ae535-3363-460f-ad20-b52b6121bfca","86198729-3050-4bbb-ad05-4f94a5f4616d","8167d165-985d-4090-ad35-69176cc98bf4","96","31.14","0"
"5b925219-89b3-46f7-b90f-4799786fafe2","2287f325-d20b-4ce4-8866-24cb2d66763a","2cefe6c7-ed82-4c9a-bdaa-0b89ab5a5cbd","1","266.00","0"
"5bd1e318-ba17-44f5-b7ea-ec62ef9ce7ed","bd73fbbe-570c-4c89-bf44-535a6e7711ed","eaa9dc5e-4bcc-4c88-a47e-b482d5350c80","80","344.00","0"
"5bec899f-c984-4737-a484-fabc78bc6682","a6083378-eb03-4bba-891f-c50fffd40bbe","bf1abc50-9f5b-4722-afb4-e28c42eb6bf1","36","92.81","0"
"5c430f1b-f142-4400-b151-b70f49324bc0","02431624-41a5-41a3-b620-5965bc915a5c","96a955a9-bd9a-413c-9f41-742b212ff314","36","92.81","0"
"5c557301-76fa-45f4-b21a-d2513232fd9b","2287f325-d20b-4ce4-8866-24cb2d66763a","86b9659d-04e8-4d31-9381-d6a58f47f621","5","333.00","0"
"5c887e4d-791b-46c8-9b21-721e039694b5","a6083378-eb03-4bba-891f-c50fffd40bbe","f6f7b069-75eb-45fe-a1ae-d39521b28d2e","8","374.06","0"
"5c96f96f-9422-41ef-8310-2c11b922df22","5e3b4c34-f7fe-46f1-a4b1-85aa62b66348","161352b1-fb7d-4f99-afcb-bc8e6d1fd142","120","650.00","0"
"5c9d578d-b832-4aa5-86ee-1676c4144cff","bb87662f-99b5-4a1f-a0ad-20f2accf0a58","c906c1b4-49d5-4b17-9fda-b2982bd121fc","3","200.00","0"
"5d1365bc-705c-4aaa-904b-46d17c6d9b9e","65737c0d-3524-42bd-b5ef-e2081390bcee","29650ad8-3453-4e15-a2a4-7692fe2d9d3f","24","79.19","0"
"5d235529-71e2-457e-b6df-7ed6c436ff54","11b68deb-4dbe-4d00-80ae-f3e3424724dd","bbbf890c-40db-4b13-8bc6-100adf02ea92","16","374.06","0"
"5d4f8893-bf98-4400-8a2e-f7887239e8c8","36b57664-b16f-44e4-b511-726560842e59","bbbf890c-40db-4b13-8bc6-100adf02ea92","40","374.06","0"
"5d6b5955-b823-44df-8097-35324e8a2838","9e558ced-bf14-4cb8-9a62-56511b90d367","57ee1373-1f18-44c6-b176-2cb5e62eed92","10","419.00","0"
"5dc2d74d-5972-4850-a494-c693057a34ab","e85c0fc4-e0c9-4363-a690-d995f7b5263b","d8996b8b-7231-435b-afe4-6849ae28d3a5","320","22.50","0"
"5dd6db92-29ff-4c87-aca9-ea93c6951e41","bb099adb-564e-41bb-a23f-e47297fd8943","1644d89e-ae93-4029-9340-b257ca8c8b74","30","310.00","0"
"5e0831e0-ae0b-48fd-8a5e-52f29757f01d","bd73fbbe-570c-4c89-bf44-535a6e7711ed","74578f74-82e8-49c6-846a-c13fec1d9027","20","347.00","0"
"5e16f25d-d8f4-4e02-b09f-460e3a1c2728","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","1f366062-438b-41bb-bb2e-f905587ca2c4","1","705.00","0"
"5e96faa6-a5e6-46c8-87e6-28d9c68bdf15","2287f325-d20b-4ce4-8866-24cb2d66763a","d7c63b54-513c-484f-bb70-32a417b9310e","1","1359.00","0"
"5ec41221-a840-46e7-8820-3a27d96f8f7b","85ac2f5b-6adf-4acd-8fa3-38ad7cfda75f","4fedd8bc-4991-400f-b802-2b8e81cbb61c","2","426.00","0"
"5ee305eb-26dd-4975-8ff8-5f95127deef2","f6b15983-14ce-4465-b380-52b39f79763b","f6f7b069-75eb-45fe-a1ae-d39521b28d2e","8","374.06","0"
"5f2392c4-1ea6-488b-aaae-bf58f1e72051","48ade293-241e-4ec4-9799-317efda0b4bd","2b49c49b-408a-4fd0-b5ff-cfd94e974076","48","28.13","0"
"5f5a77ec-61b3-422d-9e54-e3c2346d7cf1","5913854b-7bf3-4ba2-aee5-f8baba7a704f","d51b6f43-c7a8-456e-a4d8-5de3287c6734","5","426.00","0"
"5f9388e5-144b-4537-a09a-43ccce585a41","dbb5ea54-b236-4d4a-8bd4-5044c262569c","936463b1-4cc9-4778-8c25-6e032d3bb565","4","421.00","0"
"5fa42bc6-9d18-4ee8-9c35-7516c170f45a","91efc38c-b43e-4396-ac2e-d0ab4c0e1af8","6355190f-c144-4ba0-9d06-2427a4b88733","30","92.81","0"
"5ff65f46-188f-4780-ba8f-37fe829094b4","86198729-3050-4bbb-ad05-4f94a5f4616d","f6f7b069-75eb-45fe-a1ae-d39521b28d2e","8","374.06","0"
"60567acb-2ddf-47be-908a-094a24af7096","73e169da-a05f-4993-95b6-a6e2e185d0e0","57ee1373-1f18-44c6-b176-2cb5e62eed92","2","419.00","0"
"609bfdfd-433d-4979-a934-c67f52e27c06","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","6c2ce411-2fb3-492e-a2ae-941b2305702b","6","1321.00","0"
"609c88ed-7110-4feb-b718-ee46c9ff081a","e85c0fc4-e0c9-4363-a690-d995f7b5263b","af32ec72-ecb6-4066-98e6-b12a8779f647","32","374.06","0"
"60ca2f00-6fd3-4317-bc0c-9a4596122063","8e854ac1-3aef-4c24-bd70-b3047bc9a289","e0facf09-b69e-4512-b10b-bc471faa209b","2","1240.00","0"
"6108cc40-f75c-4d74-ae4d-2c8b8e830b67","f6ee7e06-6515-4620-9805-bbeac8edec75","963c36dd-5db2-4962-8e86-f8ea2960a77e","60","99.00","0"
"6114bd33-9c9e-4bbc-aa75-296db053b54f","246a718e-895a-4229-9e59-a1b0b9fa41bd","27a7f9f6-e7dd-4335-be0c-27a7008d2bb4","144","35.00","0"
"6159c9a8-3888-404b-bd0c-c282679cf90a","91efc38c-b43e-4396-ac2e-d0ab4c0e1af8","f6f7b069-75eb-45fe-a1ae-d39521b28d2e","16","374.06","0"
"61679e85-5f50-467a-a7d2-d0e7babb827c","b30b2c98-3e38-4f54-bb2d-56ee60a6b0f8","66e48b76-f77f-4687-95ce-c49ee6acb913","4","861.00","0"
"616f1ea9-f482-4aaf-b116-32a2a980977d","6dad9d6f-8210-471a-8080-416cfef3fffa","4d15ff83-044a-4129-b7d3-db0af669430d","36","92.81","0"
"618a7a84-60c9-4ff4-bd36-9d36c8735a6b","85ac2f5b-6adf-4acd-8fa3-38ad7cfda75f","8902ef5a-af4d-47a0-a66e-289db77acde4","4","159.00","0"
"619684c1-5efc-43cc-a543-98b8ee294e71","343ccab8-3215-4bf1-86fe-b121e24253f1","15af7dc3-b2a0-4093-9cb2-a7c1b994e23d","12","110.00","0"
"61d3e670-fffc-4514-8397-525b564fcd91","0b1362c0-0457-47f6-ab36-3421f6dd62e1","f80db997-24aa-4eb8-965a-4952d3fd5596","16","1030.00","0"
"62011d3b-bcf8-423d-988b-17deb47d783c","d6a5fb13-9df8-43b4-afbe-e2461c187877","55737940-2e13-41bb-a022-1868755420e7","120","550.00","0"
"6232157d-0657-42c9-884d-dbdbfd606e94","246a718e-895a-4229-9e59-a1b0b9fa41bd","d8996b8b-7231-435b-afe4-6849ae28d3a5","160","22.50","0"
"62598a0a-01fb-4cff-a197-01b3f78b86e3","407a97ac-86bc-4d05-8535-8d5c88527307","4fedd8bc-4991-400f-b802-2b8e81cbb61c","5","426.00","0"
"62954053-f086-4990-a99c-336b0a175c16","e85c0fc4-e0c9-4363-a690-d995f7b5263b","315b99f3-5936-496c-847c-b14e421c9c8f","2","514.69","0"
"62d772cc-e00c-4dd1-9819-12de37207f80","aab834ca-13ab-4f18-ba61-fc958efb5fa2","00c2a873-97a1-4eeb-9204-e84a771604b2","2","861.00","0"
"62e1b731-26fa-47e8-aa79-919fe1437574","bd73fbbe-570c-4c89-bf44-535a6e7711ed","963532ec-d186-4948-bbbd-0451b406bdc2","6","2542.00","0"
"62f83ce5-11e5-41d2-b2a2-f67e40050480","471bf4fc-4b4b-48de-9baf-4e96fab68e19","0277bc68-79aa-47f9-9baf-ea34a4ac6d51","40","125.00","0"
"63187f79-d87d-4773-bd5c-244f169ae124","8202deae-b610-47c6-9165-7aa91ae1d027","161352b1-fb7d-4f99-afcb-bc8e6d1fd142","12","650.00","0"
"631c4459-8b75-4917-bbfd-19b7b2ad778b","99c0d479-263a-4e72-a918-882af8b32cd0","671ef1f7-3417-48bb-b609-ca70129856d0","2","950.00","0"
"633ed0ce-3b00-4c08-8af3-300a9352976d","e85c0fc4-e0c9-4363-a690-d995f7b5263b","963c36dd-5db2-4962-8e86-f8ea2960a77e","36","99.00","0"
"634a4eb7-34d2-48da-83c4-9701f38b059a","107b259a-3b9a-4da4-bdb6-41cd01983eaa","29650ad8-3453-4e15-a2a4-7692fe2d9d3f","12","79.19","0"
